Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour,first_half,second_half,home_team_goals,away_team_goals,home_team_substitutions,away_team_substitutions,home_team_yellow_card,away_team_yellow_card,home_team_red_card,away_team_red_card,referee,venue,capacity,attendance
England,premier-league,Wolves,Manchester City,1,2,2024/2025,20.10,16:00,1 - 1,0 - 1,"[""7' 1 - 0 Larsen J. S. (Semedo N.)""]","[""33' 1 - 1 Gvardiol J. (Doku J.)"", ""90+5' 1 - 2 Stones J. (Foden P.)""]","[""46' Doyle T. Andre"", ""67' Forbs C. Cunha M."", ""80' Guedes G. Larsen J. S."", ""90' Bellegarde J. Gomes J.""]","[""66' Foden P. Doku J."", ""73' Grealish J. Savinho"", ""86' Nunes M. Kovacic M.""]","[""14' Toti (Tripping)"", ""20' Semedo N. (Tripping)"", ""63' Gomes J. (Unsportsmanlike conduct)"", ""90+8' Sarabia P. (Not on pitch)""]",[],[],[],Kavanagh C.  (Eng),Molineux Stadium  (Wolverhampton),31 750,31 319
England,premier-league,Bournemouth,Arsenal,2,0,2024/2025,19.10,19:30,0 - 0,2 - 0,"[""70' 1 - 0 Christie R. (Kluivert J.)"", ""79' 2 - 0 Kluivert J. (Penalty)""]",[],"[""46' Smith A. Araujo J."", ""63' Sinisterra L. Ouattara Da."", ""63' Kluivert J. Scott A."", ""63' Christie R. Tavernier M."", ""82' Unal E. Evanilson""]","[""37' Kiwior J. Sterling R."", ""64' Martinelli G. Trossard L."", ""80' Gabriel Jesus Kiwior J."", ""81' Nwaneri E. Merino M.""]","[""62' Semenyo A. (Delay of game)""]","[""30' Saliba W. (Holding)""]",[],"[""30' Saliba W. (Holding)""]",Jones R.  (Eng),Vitality Stadium  (Bournemouth),11 307,11 235
England,premier-league,Fulham,Aston Villa,1,3,2024/2025,19.10,17:00,1 - 1,0 - 2,"[""5' 1 - 0 Jimenez R. (Leno B.)""]","[""9' 1 - 1 Rogers M. (Ramsey J.)"", ""59' 1 - 2 Watkins O. (Tielemans Y.)"", ""69' 1 - 3 Diop I. (Own goal)""]","[""68' Diop I. Pereira A."", ""68' Nelson R. Traore A."", ""80' Cairney T. Smith Rowe E."", ""80' Wilson H. Berge S.""]","[""61' Philogene J. Bailey L."", ""75' Barkley R. Onana A."", ""75' Duran J. Watkins O."", ""83' Buendia E. Ramsey J."", ""83' McGinn J. Rogers M.""]","[""57' Bassey C. (Unsportsmanlike conduct)"", ""65' Smith Rowe E. (Unsportsmanlike conduct)"", ""71' Robinson A. (Foul)"", ""90+8' Diop I. (Foul)""]","[""90+3' Philogene J. (Tripping)""]","[""64' Andersen J. (Tripping)""]","[""90+3' Philogene J. (Tripping)""]",England D.  (Eng),Craven Cottage  (London),29 589,26 743
England,premier-league,Ipswich,Everton,0,2,2024/2025,19.10,17:00,0 - 2,0 - 0,[],"[""17' 0 - 1 Ndiaye I."", ""40' 0 - 2 Keane M. (McNeil D.)""]","[""63' Chaplin C. Burns W."", ""63' Clarke H. O'Shea D."", ""71' Taylor J. Phillips K."", ""71' Szmodics S. Clarke J."", ""79' Hirst G. Delap L.""]","[""81' Mangala O. Ndiaye I.""]","[""90+3' Taylor J. (Tripping)""]",[],[],[],Oliver M.  (Eng),Portman Road  (Ipswich),29 673,29 862
England,premier-league,Manchester Utd,Brentford,2,1,2024/2025,19.10,17:00,0 - 1,2 - 0,"[""47' 1 - 1 Garnacho A. (Rashford M.)"", ""62' 2 - 1 Hojlund R. (Fernandes B.)""]","[""45+5' 0 - 1 Pinnock E. (Damsgaard M.)""]","[""74' Zirkzee J. Hojlund R."", ""88' Ugarte M. Casemiro (Injury)"", ""89' Lindelof V. Evans J."", ""90+1' Mazraoui N. Garnacho A.""]","[""66' Wissa Y. Lewis-Potter K."", ""74' Carvalho F. Schade K."", ""75' Yarmolyuk Y. Janelt V."", ""87' Roerslev Rasmussen M. van den Berg S.""]","[""45+6' Evans J. (Unsportsmanlike conduct)"", ""45+7' ten Hag E. (Not on pitch)"", ""54' Dalot D. (Tripping)""]",[],[],[],Barrott S.  (Eng),Old Trafford  (Manchester),75 635,73 738
England,premier-league,Newcastle,Brighton,0,1,2024/2025,19.10,17:00,0 - 1,0 - 0,[],"[""35' 0 - 1 Welbeck D. (Rutter G.)""]","[""65' Barnes H. Murphy J."", ""66' Willock J. Tonali S."", ""85' Almiron M. Guimaraes B."", ""85' Longstaff S. Gordon A."", ""90+2' Osula W. Hall L.""]","[""60' Mitoma K. Ferguson E."", ""71' Wieffer M. Baleba C."", ""72' Estupinan P. Rutter G."", ""81' van Hecke J. P. Welbeck D. (Injury)"", ""82' Enciso J. Ayari Y.""]","[""10' Burn D. (Holding)"", ""37' Hall L. (Unsportsmanlike conduct)""]",[],[],[],Bankes P.  (Eng),St. James' Park  (Newcastle),52 305,52 220
England,premier-league,Southampton,Leicester,2,3,2024/2025,19.10,17:00,2 - 0,0 - 3,"[""8' 1 - 0 Archer C."", ""28' 2 - 0 Aribo J. (Walker-Peters K.)""]","[""64' 2 - 1 Buonanotte F. (Fatawu I.)"", ""74' 2 - 2 Vardy J. (Penalty)"", ""90+8' 2 - 3 Ayew J. (Winks H.)""]","[""62' Fraser R. Sugawara Y."", ""68' Onuachu P. Archer C."", ""68' Smallbone W. Fernandes M."", ""78' Taylor C. Manning R."", ""78' Sulemana K. Dibling T.""]","[""46' Winks H. Skipp O."", ""59' Fatawu I. Kristiansen V."", ""68' Ayew J. El Khannouss B."", ""88' De Cordova-Reid B. Mavididi S.""]","[""6' Manning R. (Foul)"", ""10' Fernandes M. (Roughing)"", ""33' Harwood-Bellis T. (Tripping)"", ""36' Dibling T. (Holding)"", ""49' Sugawara Y. (Foul)"", ""90+9' Martin R. (Not on pitch)""]",[],"[""73' Fraser R. (Holding)""]",[],Taylor A.  (Eng),St. Mary's Stadium  (Southampton),32 384,31 145
England,premier-league,Tottenham,West Ham,4,1,2024/2025,19.10,14:30,1 - 1,3 - 0,"[""36' 1 - 1 Kulusevski D. (Maddison J.)"", ""52' 2 - 1 Bissouma Y. (Udogie D.)"", ""55' 3 - 1 Areola A. (Own goal)"", ""60' 4 - 1 Son Heung-Min (Sarr P. M.)""]","[""18' 0 - 1 Kudus M.""]","[""46' Sarr P. M. Maddison J."", ""70' Werner T. Son Heung-Min"", ""81' Richarlison Solanke D."", ""81' Bentancur R. Bissouma Y."", ""88' Gray A. Udogie D.""]","[""61' Alvarez E. Paqueta L."", ""61' Summerville C. Antonio M."", ""61' Soler C. Soucek T."", ""70' Mavropanos K. Rodriguez G.""]","[""84' van de Ven M. (Unsportsmanlike conduct)""]","[""86' Kudus M. (Unsportsmanlike conduct)""]",[],"[""86' Kudus M. (Unsportsmanlike conduct)""]",Madley A.  (Eng),Tottenham Hotspur Stadium  (London),62 850,61 381
England,premier-league,Brighton,Tottenham,3,2,2024/2025,06.10,18:30,0 - 2,3 - 0,"[""48' 1 - 2 Minteh Y."", ""58' 2 - 2 Rutter G. (Mitoma K.)"", ""66' 3 - 2 Welbeck D.""]","[""23' 0 - 1 Johnson B. (Solanke D.)"", ""37' 0 - 2 Maddison J. (Werner T.)""]","[""9' Igor Webster A. (Injury)"", ""46' Estupinan P. Kadioglu F."", ""74' Enciso J. Rutter G."", ""74' Wieffer M. Baleba C."", ""87' Gruda B. Minteh Y.""]","[""79' Bissouma Y. Bentancur R."", ""79' Sarr P. M. Werner T."", ""85' Moore M. Maddison J.""]","[""34' Igor (Roughing)"", ""80' Verbruggen B. (Unsportsmanlike conduct)""]",[],[],[],Coote D.  (Eng),Amex Stadium  (Brighton),31 876,31 487
England,premier-league,Aston Villa,Manchester Utd,0,0,2024/2025,06.10,16:00,0 - 0,0 - 0,[],[],"[""12' Diego Carlos Konsa E. (Injury)"", ""63' Duran J. Bailey L."", ""85' Maatsen I. Digne L.""]","[""46' de Ligt M. Maguire H."", ""46' Lindelof V. Mazraoui N."", ""64' Zirkzee J. Hojlund R."", ""64' Antony Rashford M."", ""85' Casemiro Mainoo K.""]","[""90+4' Barkley R. (Foul)""]",[],[],[],Jones R.  (Eng),Villa Park  (Birmingham),42 789,42 682
England,premier-league,Chelsea,Nottingham,1,1,2024/2025,06.10,16:00,0 - 0,1 - 1,"[""57' 1 - 1 Madueke N. (Palmer C.)""]","[""49' 0 - 1 Wood Ch. (Milenkovic N.)""]","[""81' Nkunku C. Jackson N."", ""81' Joao Felix Fernandez E."", ""90' Mudryk M. Sancho J."", ""90' Neto P. Madueke N."", ""90+3' Adarabioyo T. Colwill L.""]","[""66' Jota Silva Anderson E."", ""76' Dominguez N. Gibbs-White M. (Injury)"", ""82' Williams N. Moreno A."", ""82' Elanga A. Wood Ch."", ""82' Morato Hudson-Odoi C.""]","[""21' Caicedo M. (Foul)"", ""75' Palmer C. (Unsportsmanlike conduct)"", ""89' Cucurella M. (Unsportsmanlike conduct, misses next match)"", ""89' Colwill L. (Unsportsmanlike conduct)"", ""90+8' Neto P. (Tripping)"", ""90+12' Fofana W. (Foul, misses next match)""]","[""78' Ward-Prowse J. (Handling)""]",[],"[""78' Ward-Prowse J. (Handling)""]",Kavanagh C.  (Eng),Stamford Bridge  (London),40 341,39 501
England,premier-league,Everton,Newcastle,0,0,2024/2025,05.10,19:30,0 - 0,0 - 0,[],[],"[""57' Gueye I. Mangala O."", ""68' Iroegbunam T. Harrison J.""]","[""62' Almiron M. Barnes H."", ""69' Willock J. Murphy J."", ""71' Livramento V. Trippier K."", ""71' Longstaff S. Tonali S.""]","[""44' McNeil D. (Holding)""]",[],[],[],Pawson C.  (Eng),Goodison Park  (Liverpool),39 572,39 265
England,premier-league,Arsenal,Southampton,3,1,2024/2025,05.10,17:00,0 - 0,3 - 1,"[""58' 1 - 1 Havertz K. (Saka B.)"", ""68' 2 - 1 Martinelli G. (Saka B.)"", ""88' 3 - 1 Saka B.""]","[""55' 0 - 1 Archer C. (Fernandes M.)""]","[""60' Martinelli G. Sterling R."", ""60' Trossard L. Gabriel Jesus"", ""61' Merino M. Jorginho"", ""84' Tomiyasu T. Partey T."", ""90' Kiwior J. Calafiori R.""]","[""27' Archer C. Stewart R. (Injury)"", ""74' Armstrong A. Fernandes M."", ""74' Onuachu P. Manning R."", ""90' Taylor C. Sugawara Y.""]",[],[],[],[],Harrington T.  (Eng),Emirates Stadium  (London),60 704,60 307
England,premier-league,Brentford,Wolves,5,3,2024/2025,05.10,17:00,4 - 2,1 - 1,"[""2' 1 - 0 Collins N. (Damsgaard M.)"", ""20' 2 - 1 Mbeumo B. (Penalty)"", ""28' 3 - 2 Norgaard C. (Janelt V.)"", ""45+2' 4 - 2 Pinnock E. (Damsgaard M.)"", ""90' 5 - 2 Carvalho F.""]","[""4' 1 - 1 Cunha M. (Semedo N.)"", ""26' 2 - 2 Larsen J. S. (Ait-Nouri R.)"", ""90+3' 5 - 3 Ait-Nouri R. (Bellegarde J.)""]","[""77' Carvalho F. Schade K."", ""77' Yarmolyuk Y. Norgaard C."", ""90+2' Konak Y. E. Damsgaard M."", ""90+2' Roerslev Rasmussen M. Ajer K.""]","[""57' Hwang Hee-Chan Andre"", ""68' Guedes G. Forbs C."", ""77' Bellegarde J. Gomes J.""]","[""55' Ajer K. (Foul)"", ""87' Janelt V. (Holding)""]",[],[],[],Madley A.  (Eng),Brentford Community Stadium  (London),17 250,16 960
England,premier-league,Leicester,Bournemouth,1,0,2024/2025,05.10,17:00,1 - 0,0 - 0,"[""16' 1 - 0 Buonanotte F. (Justin J.)""]",[],"[""74' Edouard O. Vardy J."", ""82' De Cordova-Reid B. Buonanotte F."", ""82' Fatawu I. Mavididi S."", ""88' Soumare B. Ayew J.""]","[""46' Ouattara Da. Kluivert J."", ""63' Scott A. Smith A."", ""63' Sinisterra L. Kerkez M."", ""74' Unal E. Christie R."", ""81' Brooks D. Evanilson""]","[""40' Ayew J. (Foul)"", ""50' Ndidi W. (Tripping)"", ""64' Justin J. (Foul)"", ""90+2' Soumare B. (Foul)""]",[],[],[],Bond D.  (Eng),King Power Stadium  (Leicester),32 261,31 706
England,premier-league,Manchester City,Fulham,3,2,2024/2025,05.10,17:00,1 - 1,2 - 1,"[""32' 1 - 1 Kovacic M."", ""47' 2 - 1 Kovacic M. (Silva B.)"", ""82' 3 - 1 Doku J. (Lewis R.)""]","[""26' 0 - 1 Pereira A. (Jimenez R.)"", ""88' 3 - 2 Rodrigo Muniz (Nelson R.)""]","[""62' Walker K. Akanji M."", ""62' Doku J. Grealish J."", ""78' Stones J. Foden P."", ""89' Nunes M. Gundogan I.""]","[""65' Smith Rowe E. Pereira A."", ""65' Cairney T. Berge S."", ""77' Castagne T. Tete K."", ""77' Nelson R. Iwobi A."", ""77' Rodrigo Muniz Jimenez R.""]","[""90+3' Ederson (Foul)"", ""90+5' Silva B. (Foul)""]",[],[],[],Bankes P.  (Eng),Etihad Stadium  (Manchester),55 097,55 017
England,premier-league,West Ham,Ipswich,4,1,2024/2025,05.10,17:00,2 - 1,2 - 0,"[""1' 1 - 0 Antonio M. (Bowen J.)"", ""44' 2 - 1 Kudus M."", ""49' 3 - 1 Bowen J."", ""69' 4 - 1 Paqueta L.""]","[""6' 1 - 1 Delap L.""]","[""70' Soler C. Antonio M."", ""70' Alvarez E. Rodriguez G."", ""83' Cresswell A. Emerson"", ""83' Summerville C. Paqueta L."", ""86' Luis Guilherme Kudus M.""]","[""73' Szmodics S. Clarke J."", ""73' Ogbene C. Burns W."", ""74' Taylor J. Phillips K."", ""83' Hirst G. Delap L."", ""83' Chaplin C. Hutchinson O.""]",[],[],[],[],Taylor A.  (Eng),London Stadium  (London),62 500,62 467
England,premier-league,Crystal Palace,Liverpool,0,1,2024/2025,05.10,14:30,0 - 1,0 - 0,[],"[""9' 0 - 1 Diogo Jota (Gakpo C.)""]","[""17' Clyne N. Munoz D. (Injury)"", ""60' Mateta J. Mitchell T."", ""60' Hughes W. Wharton A."", ""88' Kamada D. Chalobah T.""]","[""46' Szoboszlai D. Mac Allister A."", ""73' Diaz L. Salah M."", ""79' Jaros V. Alisson (Injury)"", ""79' Robertson A. Tsimikas K."", ""89' Endo W. Jones C.""]","[""71' Lerma J. (Roughing)"", ""73' Hughes W. (Tripping)"", ""74' Sarr I. (Foul)"", ""76' Nketiah E. (Holding)""]",[],[],[],Hooper S.  (Eng),Selhurst Park  (London),25 486,25 185
England,premier-league,Bournemouth,Southampton,3,1,2024/2025,30.09,22:00,3 - 0,0 - 1,"[""17' 1 - 0 Evanilson (Tavernier M.)"", ""32' 2 - 0 Ouattara Da. (Cook L.)"", ""39' 3 - 0 Semenyo A. (Cook L.)""]","[""51' 3 - 1 Harwood-Bellis T.""]","[""61' Kluivert J. Ouattara Da."", ""76' Scott A. Tavernier M."", ""76' Unal E. Evanilson"", ""89' Sinisterra L. Semenyo A.""]","[""46' Stewart R. Ugochukwu L."", ""46' Aribo J. Fraser R."", ""46' Brereton Diaz B. Cornet M."", ""70' Lallana A. Fernandes M."", ""76' Archer C. Dibling T.""]","[""45+1' Tavernier M. (Unsportsmanlike conduct)"", ""50' Kerkez M. (Tripping)""]",[],[],[],Oliver M.  (Eng),Vitality Stadium  (Bournemouth),11 307,11 243
England,premier-league,Manchester Utd,Tottenham,0,3,2024/2025,29.09,18:30,0 - 1,0 - 2,[],"[""3' 0 - 1 Johnson B. (van de Ven M.)"", ""47' 0 - 2 Kulusevski D."", ""77' 0 - 3 Solanke D. (Sarr P. M.)""]","[""45' Mount M. Mainoo K."", ""46' Casemiro Zirkzee J."", ""73' Eriksen C. Ugarte M."", ""73' Hojlund R. Rashford M."", ""85' Diallo A. Mount M.""]","[""46' Spence D. Udogie D."", ""76' Moore M. Johnson B."", ""77' Sarr P. M. Maddison J."", ""77' Bergvall L. Werner T."", ""81' Dragusin R. van de Ven M.""]","[""34' Mazraoui N. (Tripping)"", ""39' Dalot D. (Holding)"", ""45+4' Mount M. (Roughing)"", ""55' Martinez Li. (Tripping)"", ""65' Ugarte M. (Roughing)""]",[],"[""42' Fernandes B. (Tripping)""]",[],Kavanagh C.  (Eng),Old Trafford  (Manchester),75 635,73 587
England,premier-league,Ipswich,Aston Villa,2,2,2024/2025,29.09,16:00,1 - 2,1 - 0,"[""8' 1 - 0 Delap L. (Clarke J.)"", ""72' 2 - 2 Delap L. (Hutchinson O.)""]","[""15' 1 - 1 Rogers M. (Watkins O.)"", ""32' 1 - 2 Watkins O. (Bailey L.)""]","[""69' Taylor J. Phillips K."", ""69' Burns W. Ogbene C."", ""90+1' Hirst G. Delap L."", ""90+1' Luongo M. Morsy S."", ""90+1' Szmodics S. Clarke J.""]","[""64' Duran J. Rogers M."", ""64' Philogene J. Bailey L."", ""84' Maatsen I. Digne L."", ""84' Buendia E. Watkins O."", ""84' Barkley R. Tielemans Y.""]","[""45+2' Morsy S. (Holding)"", ""45+3' Delap L. (Unsportsmanlike conduct)"", ""54' Tuanzebe A. (Tripping)"", ""74' Greaves J. (Roughing)""]",[],[],[],Attwell S.  (Eng),Portman Road  (Ipswich),29 673,29 943
England,premier-league,Wolves,Liverpool,1,2,2024/2025,28.09,19:30,0 - 1,1 - 1,"[""56' 1 - 1 Ait-Nouri R.""]","[""45+2' 0 - 1 Konate I. (Diogo Jota)"", ""61' 1 - 2 Salah M. (Penalty)""]","[""52' Forbs C. Bellegarde J."", ""68' Hwang Hee-Chan Larsen J. S."", ""77' Doyle T. Bueno S.""]","[""73' Gakpo C. Diaz L."", ""73' Jones C. Szoboszlai D."", ""89' Gomez J. Robertson A.""]","[""30' Andre (Tripping)"", ""87' Forbs C. (Roughing)""]",[],[],[],Taylor A.  (Eng),Molineux Stadium  (Wolverhampton),31 750,31 413
England,premier-league,Arsenal,Leicester,4,2,2024/2025,28.09,17:00,2 - 0,2 - 2,"[""20' 1 - 0 Martinelli G. (Timber J.)"", ""45+1' 2 - 0 Trossard L. (Martinelli G.)"", ""90+4' 3 - 2 Ndidi W. (Own goal)"", ""90+9' 4 - 2 Havertz K.""]","[""47' 2 - 1 Justin J. (Buonanotte F.)"", ""63' 2 - 2 Justin J. (Ndidi W.)""]","[""74' Sterling R. Martinelli G."", ""85' Nwaneri E. Partey T."", ""90+8' Gabriel Jesus Trossard L.""]","[""85' Ayew J. Buonanotte F."", ""90+1' El Khannouss B. Skipp O."", ""90+1' De Cordova-Reid B. Mavididi S. (Injury)"", ""90+8' Edouard O. Ndidi W."", ""90+8' Fatawu I. Okoli C.""]","[""46' Saliba W. (Tripping)"", ""49' Calafiori R. (Holding)""]",[],[],[],Barrott S.  (Eng),Emirates Stadium  (London),60 704,60 323
England,premier-league,Brentford,West Ham,1,1,2024/2025,28.09,17:00,1 - 0,0 - 1,"[""1' 1 - 0 Mbeumo B. (Carvalho F.)""]","[""54' 1 - 1 Soucek T. (Antonio M.)""]","[""60' Yarmolyuk Y. Schade K."", ""85' Konak Y. E. Carvalho F.""]","[""46' Mavropanos K. Emerson"", ""46' Soler C. Kudus M."", ""75' Ings D. Antonio M."", ""76' Summerville C. Paqueta L."", ""90+2' Irving A. Bowen J.""]","[""67' Yarmolyuk Y. (Foul)"", ""87' Lewis-Potter K. (Delay of game)""]",[],[],[],Hooper S.  (Eng),Brentford Community Stadium  (London),17 250,17 050
England,premier-league,Chelsea,Brighton,4,2,2024/2025,28.09,17:00,4 - 2,0 - 0,"[""21' 1 - 1 Palmer C. (Jackson N.)"", ""28' 2 - 1 Palmer C. (Penalty)"", ""31' 3 - 1 Palmer C."", ""41' 4 - 2 Palmer C. (Sancho J.)""]","[""7' 0 - 1 Rutter G. (Baleba C.)"", ""34' 3 - 2 Baleba C.""]","[""63' Neto P. Madueke N."", ""70' Veiga R. Cucurella M."", ""71' Mudryk M. Sancho J."", ""79' Lavia R. Fernandez E."", ""79' Nkunku C. Jackson N.""]","[""57' Ayari Y. Wieffer M."", ""57' Igor Webster A."", ""71' Minteh Y. Rutter G."", ""71' Enciso J. Kadioglu F."", ""81' Ferguson E. Welbeck D.""]","[""29' Fernandez E. (Unsportsmanlike conduct)"", ""33' Cucurella M. (Tripping)"", ""78' Fofana W. (Tripping)""]",[],[],[],Bankes P.  (Eng),Stamford Bridge  (London),40 341,39 495
England,premier-league,Everton,Crystal Palace,2,1,2024/2025,28.09,17:00,0 - 1,2 - 0,"[""47' 1 - 1 McNeil D. (Young A.)"", ""54' 2 - 1 McNeil D.""]","[""10' 0 - 1 Guehi M. (Lacroix M.)""]","[""46' Harrison J. Lindstrom J."", ""83' Gueye I. McNeil D."", ""83' Garner J. Mangala O.""]","[""62' Sarr I. Kamada D."", ""73' Schlupp J. Nketiah E."", ""89' Hughes W. Wharton A.""]","[""84' Calvert-Lewin D. (Delay of game)"", ""90+3' Pickford J. (Delay of game)""]",[],[],[],Madley A.  (Eng),Goodison Park  (Liverpool),39 572,38 954
England,premier-league,Nottingham,Fulham,0,1,2024/2025,28.09,17:00,0 - 0,0 - 1,[],"[""51' 0 - 1 Jimenez R. (Penalty)""]","[""46' Elanga A. Awoniyi T."", ""57' Jota Silva Anderson E."", ""57' Hudson-Odoi C. Dominguez N."", ""75' Sosa R. Ward-Prowse J."", ""84' Williams N. Moreno A.""]","[""69' Nelson R. Traore A."", ""69' Berge S. Pereira A."", ""83' Rodrigo Muniz Jimenez R."", ""83' Reed H. Lukic S."", ""88' Diop I. Smith Rowe E.""]","[""31' Yates R. (Tripping)"", ""50' Murillo (Foul)""]",[],[],[],Smith J.  (Eng),City Ground  (Nottingham),30 404,30 139
England,premier-league,Newcastle,Manchester City,1,1,2024/2025,28.09,14:30,0 - 1,1 - 0,"[""58' 1 - 1 Gordon A. (Penalty)""]","[""35' 0 - 1 Gvardiol J. (Grealish J.)""]","[""77' Willock J. Barnes H."", ""78' Longstaff S. Tonali S."", ""78' Livramento V. Trippier K.""]","[""66' Foden P. Gundogan I."", ""81' Doku J. Grealish J."", ""81' Savinho Lewis R.""]","[""26' Schar F. (Tripping)"", ""32' Guimaraes B. (Roughing)"", ""62' Tonali S. (Unsportsmanlike conduct)"", ""63' Joelinton (Holding)""]",[],[],[],Gillett J.  (Aus),St. James' Park  (Newcastle),52 305,52 248
England,premier-league,Manchester City,Arsenal,2,2,2024/2025,22.09,18:30,1 - 2,1 - 0,"[""9' 1 - 0 Haaland E. (Savinho)"", ""90+8' 2 - 2 Stones J.""]","[""22' 1 - 1 Calafiori R. (Martinelli G.)"", ""45+1' 1 - 2 Gabriel (Saka B.)""]","[""21' Kovacic M. Rodri (Injury)"", ""70' Foden P. Doku J."", ""78' Stones J. Walker K."", ""78' Grealish J. Savinho""]","[""46' White B. Saka B."", ""74' Kiwior J. Calafiori R. (Injury)"", ""87' Gabriel Jesus Martinelli G."", ""90+2' Lewis-Skelly M. Timber J. (Injury)""]","[""23' Ederson (Unsportsmanlike conduct)"", ""45+1' Dias R. (Foul)"", ""90+1' Silva B. (Unsportsmanlike conduct)""]","[""45+8' Trossard L. (Unsportsmanlike conduct)""]",[],"[""45+8' Trossard L. (Unsportsmanlike conduct)""]",Oliver M.  (Eng),Etihad Stadium  (Manchester),55 097,52 846
England,premier-league,Brighton,Nottingham,2,2,2024/2025,22.09,16:00,2 - 1,0 - 1,"[""42' 1 - 1 Hinshelwood J. (van Hecke J. P.)"", ""45' 2 - 1 Welbeck D.""]","[""13' 0 - 1 Wood Ch. (Penalty)"", ""70' 2 - 2 Sosa R. (Jota Silva)""]","[""62' Wieffer M. Baleba C."", ""62' Minteh Y. Adingra S."", ""71' Joao Pedro Rutter G."", ""82' Ferguson E. Estupinan P.""]","[""46' Jota Silva Elanga A."", ""46' Yates R. Ward-Prowse J."", ""46' Williams N. Moreno A."", ""59' Sosa R. Anderson E."", ""72' Morato Wood Ch.""]","[""25' Baleba C. (Holding)"", ""39' Welbeck D. (Unsportsmanlike conduct)"", ""90+4' Dunk L. (Foul)""]","[""83' Gibbs-White M. (Tripping)"", ""83' Espirito Santo N. (Not on pitch)""]","[""83' Hurzeler F. (Not on pitch)""]","[""83' Gibbs-White M. (Tripping)"", ""83' Espirito Santo N. (Not on pitch)""]",Jones R.  (Eng),Amex Stadium  (Brighton),31 876,31 444
England,premier-league,Crystal Palace,Manchester Utd,0,0,2024/2025,21.09,19:30,0 - 0,0 - 0,[],[],"[""46' Lerma J. Wharton A."", ""46' Sarr I. Mateta J."", ""66' Hughes W. Nketiah E."", ""90+1' Schlupp J. Eze E.""]","[""61' Rashford M. Zirkzee J."", ""76' Ugarte M. Eriksen C."", ""76' Hojlund R. Diallo A.""]","[""63' Henderson D. (Unsportsmanlike conduct)"", ""83' Hughes W. (Roughing)"", ""90+5' Lacroix M. (Tripping)""]",[],[],[],Coote D.  (Eng),Selhurst Park  (London),25 486,25 172
England,premier-league,Aston Villa,Wolves,3,1,2024/2025,21.09,17:00,0 - 1,3 - 0,"[""73' 1 - 1 Watkins O. (Rogers M.)"", ""88' 2 - 1 Konsa E. (Tielemans Y.)"", ""90+4' 3 - 1 Duran J. (Rogers M.)""]","[""25' 0 - 1 Cunha M.""]","[""46' Bailey L. Digne L."", ""46' Maatsen I. McGinn J."", ""62' Duran J. Ramsey J."", ""62' Barkley R. Onana A."", ""90+9' Buendia E. Watkins O.""]","[""65' Guedes G. Larsen J. S."", ""71' Gomes R. Bellegarde J."", ""82' Bueno S. Mosquera Y. (Injury)"", ""82' Doyle T. Gomes J.""]","[""28' Torres P. (Unsportsmanlike conduct)"", ""65' Emery U. (Not on pitch)"", ""75' Rogers M. (Roughing)"", ""90+11' Barkley R. (Foul)""]",[],[],[],Robinson T.  (Eng),Villa Park  (Birmingham),42 789,39 978
England,premier-league,Fulham,Newcastle,3,1,2024/2025,21.09,17:00,2 - 0,1 - 1,"[""5' 1 - 0 Jimenez R. (Traore A.)"", ""22' 2 - 0 Smith Rowe E. (Iwobi A.)"", ""90+2' 3 - 1 Nelson R. (Rodrigo Muniz)""]","[""46' 2 - 1 Barnes H. (Murphy J.)""]","[""46' Berge S. Lukic S."", ""67' Reed H. Pereira A."", ""74' Nelson R. Traore A."", ""74' Rodrigo Muniz Jimenez R."", ""84' Diop I. Smith Rowe E.""]","[""46' Hall L. Kelly L."", ""46' Murphy J. Willock J."", ""74' Tonali S. Joelinton"", ""74' Livramento V. Trippier K."", ""83' Osula W. Gordon A.""]","[""21' Tete K. (Tripping)"", ""28' Lukic S. (Foul)"", ""36' Traore A. (Delay of game)"", ""44' Pereira A. (Tripping)"", ""86' Reed H. (Holding)"", ""90+2' Leno B. (Delay of game)""]",[],[],[],Bankes P.  (Eng),Craven Cottage  (London),29 589,22 700
England,premier-league,Leicester,Everton,1,1,2024/2025,21.09,17:00,0 - 1,1 - 0,"[""73' 1 - 1 Mavididi S.""]","[""12' 0 - 1 Ndiaye I. (Young A.)""]","[""56' Buonanotte F. El Khannouss B."", ""83' Edouard O. Vardy J."", ""90' Fatawu I. Mavididi S.""]","[""62' Harrison J. Lindstrom J."", ""81' Iroegbunam T. Ndiaye I.""]","[""77' Buonanotte F. (Tripping)""]",[],[],[],England D.  (Eng),King Power Stadium  (Leicester),32 261,31 765
England,premier-league,Liverpool,Bournemouth,3,0,2024/2025,21.09,17:00,3 - 0,0 - 0,"[""26' 1 - 0 Diaz L. (Konate I.)"", ""28' 2 - 0 Diaz L. (Alexander-Arnold T.)"", ""37' 3 - 0 Nunez D. (Salah M.)""]",[],"[""61' Jones C. Szoboszlai D."", ""72' Chiesa F. Nunez D."", ""72' Gakpo C. Diaz L.""]","[""46' Ouattara Da. Kluivert J."", ""69' Scott A. Christie R."", ""70' Smith A. Araujo J."", ""70' Sinisterra L. Semenyo A."", ""76' Unal E. Evanilson""]","[""60' Konate I. (Foul)""]",[],[],[],Harrington T.  (Eng),Anfield  (Liverpool),61 276,60 347
